code,name,faculty,facultyCode,url
IHL222,"Integrated healthcare leadership 222",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/IHL%20222
IHL310,"Integrated healthcare leadership 310",Humanities,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/IHL%20310
IHL322,"Integrated healthcare leadership 322",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/IHL%20322
IHL324,"Integrated healthcare leadership 324",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/IHL%20324
IHL400,"Integrated healthcare leadership 400",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/IHL%20400
IHL412,"Integrated healthcare leadership 412",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/IHL%20412
IHL422,"Integrated healthcare leadership 422",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/IHL%20422
DTT480,"Integration in dietetics 480",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/DTT%20480
GNK683,"Internal medicine 683",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GNK%20683
GNK684,"Internal medicine related sub-disciplines 684",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GNK%20684
CNT480,"Internship training in community nutrition 480",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/CNT%20480
FSS480,"Internship training in food service system management 480",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FSS%20480
MNX480,"Internship training in medical nutrition therapy 480",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MNX%20480
IHL413,"Interprofessional health management 413",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/IHL%20413
ANA151,"Introduction to anatomy 151",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ANA%20151
GNK128,"Introduction to clinical pharmacotherapy 128",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GNK%20128
ANA123,"Introduction to human anatomy 123",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ANA%20123
RNR200,"Introduction to radiation therapy, nuclear medicine and radiobiology 200",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/RNR%20200
ZUL119,"isiZulu for beginners 119",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/ZUL%20119
VDS323,"Large-scale food production 323",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/VDS%20323
LCP180,"Longitudinal clinic attachment programme 180",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/LCP%20180
LCP280,"Longitudinal clinic attachment programme 280",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/LCP%20280
LCP380,"Longitudinal clinic attachment programme 380",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/LCP%20380
LCP480,"Longitudinal clinic attachment programme 480",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/LCP%20480
LCP580,"Longitudinal clinic attachment programme 580",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/LCP%20580
GNK383,"Lungs and chest 383",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GNK%20383
RML400,"Management and leadership 400",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/RML%20400
MOS271,"Maxillo-facial and oral surgery 271",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MOS%20271
MOS371,"Maxillo-facial and oral surgery 371",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MOS%20371
MOS570,"Maxillo-facial and oral surgery 570",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MOS%20570
MFP371,"Maxillo-facial pathology 371",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MFP%20371
MFP480,"Maxillo-facial pathology 480",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MFP%20480
MFP580,"Maxillo-facial pathology 580",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MFP%20580
EXE122,"Measurement and evaluation I 122",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/EXE%20122
BGN320,"Measurement and evaluation II 320",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/BGN%20320
GMB252,"Medical microbiology 252",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GMB%20252
GMB253,"Medical microbiology 253",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GMB%20253
GMB254,"Medical microbiology 254",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GMB%20254
MNX310,"Medical nutrition therapy 310",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MNX%20310
MNX323,"Medical nutrition therapy 323",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MNX%20323
MNX411,"Medical nutrition therapy 411",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MNX%20411
MTL180,"Medical terminology 180",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MTL%20180
CMP386,"Mental health 386",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/CMP%20386
GMB171,"Microbiology and immunology 171",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GMB%20171
MDW311,"Midwifery: Practical 311",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MDW%20311
MDW321,"Midwifery: Practical 321",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MDW%20321
MDW411,"Midwifery: practical 411",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MDW%20411
MDW421,"Midwifery: practical 421",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MDW%20421
MDW310,"Midwifery: Theory 310",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MDW%20310
MDW320,"Midwifery: Theory 320",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MDW%20320
MDW410,"Midwifery: theory 410",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MDW%20410
MDW420,"Midwifery: theory 420",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MDW%20420
BOK121,"Molecule to organism 121",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/BOK%20121
EXE120,"Motor learning and development I 120",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/EXE%20120
EXE221,"Motor learning and development II 221",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/EXE%20221
MMI400,"Multimodality imaging 400",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MMI%20400
GNK483,"Musculoskeletal conditions 483",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GNK%20483
BOK482,"Nervous system 482",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/BOK%20482
GNK693,"Neurology 693",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GNK%20693
NPE110,"Nursing practice education 110",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NPE%20110
NPE120,"Nursing practice education 120",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NPE%20120
NPE210,"Nursing practice education 210",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NPE%20210
NPE220,"Nursing practice education 220",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NPE%20220
NPE310,"Nursing practice education 310",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NPE%20310
NPE320,"Nursing practice education 320",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NPE%20320
NPE410,"Nursing practice education 410",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NPE%20410
NPE420,"Nursing practice education 420",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NPE%20420
NUR110,"Nursing studies 110",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NUR%20110
NUR120,"Nursing studies 120",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NUR%20120
NUR210,"Nursing studies 210",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NUR%20210
NUR220,"Nursing studies 220",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NUR%20220
NUR310,"Nursing studies 310",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NUR%20310
NUR320,"Nursing studies 320",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NUR%20320
NUR410,"Nursing studies 410",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NUR%20410
NUR420,"Nursing studies 420",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NUR%20420
DTT223,"Nutrition education 223",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/DTT%20223
EXE223,"Nutrition for exercise and sport 223",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/EXE%20223
NTA313,"Nutritional assessment 313",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NTA%20313
GNK686,"Obstetrics and gynaecology 686",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GNK%20686
OCX100,"Occupational science 100",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OCX%20100
OCX200,"Occupational science 200",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OCX%20200
OCX303,"Occupational science 303",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OCX%20303
OCX311,"Occupational science 311",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OCX%20311
OCX312,"Occupational science 312",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OCX%20312
OCX400,"Occupational science 400",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OCX%20400
OTX100,"Occupational therapy 100",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OTX%20100
OTX211,"Occupational therapy 211",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OTX%20211
OTX212,"Occupational therapy 212",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OTX%20212
OTX221,"Occupational therapy 221",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OTX%20221
OTX222,"Occupational therapy 222",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OTX%20222
OTX311,"Occupational therapy 311",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OTX%20311
OTX322,"Occupational therapy 322",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OTX%20322
OTX401,"Occupational therapy 401",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OTX%20401
OTX402,"Occupational therapy 402",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OTX%20402
ODO271,"Odontology 271",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ODO%20271
ODO470,"Odontology 470",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ODO%20470
ODO570,"Odontology 570",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ODO%20570
OPD370,"Operative dentistry 370",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OPD%20370
OBI171,"Oral biology 171",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OBI%20171
OBI280,"Oral biology 280",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OBI%20280
OHC171,"Oral hygiene clinical practice 171",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OHC%20171
OHC271,"Oral hygiene clinical practice 271",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/OHC%20271
GNK120,"Orientation 120",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GNK%20120
MOS470,"Oro-facial surgery 470",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/MOS%20470
ORD171,"Orthodontics 171",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ORD%20171
ORD271,"Orthodontics 271",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ORD%20271
ORD372,"Orthodontics 372",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ORD%20372
ORD380,"Orthodontics 380",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ORD%20380
ORD480,"Orthodontics 480",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ORD%20480
ORD580,"Orthodontics 580",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/ORD%20580
CMP387,"Orthopaedics 387",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/CMP%20387
GNK681,"Orthopaedics 681",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GNK%20681
GNK687,"Paediatrics 687",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GNK%20687
BOK285,"Pathological conditions 285",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/BOK%20285
PSN371,"Patients with special needs 371",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/PSN%20371
MGW112,"People and their environment 112",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MGW%20112
GNK127,"People and their environment 127",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GNK%20127
BOK284,"People and their environment 284",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/BOK%20284
PDL271,"Periodontology 271",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/PDL%20271
PDL372,"Periodontology 372",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/PDL%20372
PDL380,"Periodontology 380",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/PDL%20380
PDL480,"Periodontology 480",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/PDL%20480
PDL570,"Periodontology 570",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/PDL%20570
PRM172,"Pharmacology 172",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/PRM%20172
FAR180,"Pharmacology 180",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FAR%20180
PRM370,"Pharmacology 370",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/PRM%20370
GNK585,"Pharmacotherapy 585",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/GNK%20585
FSG161,"Physiology 161",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FSG%20161
FSG162,"Physiology 162",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FSG%20162
PGY171,"Physiology 171",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/PGY%20171
FSG185,"Physiology 185",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FSG%20185
FSG251,"Physiology 251",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FSG%20251
FSG252,"Physiology 252",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FSG%20252
FSG261,"Physiology 261",Health Sciences,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/FSG%20261
